"spp.code","site","bnd.pre","bnd.suf","col","ag","sx","date","wng","tar","mass","wndr","rc.03.N","rs.03.N","rc.04.J","rs.04.J","rc.04.F","rs.04.F","rc.04.N","rs.04.N","rc.05.J","rs.05.J","rc.05.F","rs.05.F","rc.05.N","rs.05.N","rc.06.J","rs.06.J","rc.06.F","rs.06.F","rc.06.N","rs.06.N","rc.07.J","rs.07.J","rc.07.F","rs.07.F","rc.07.N","rs.07.N","rc.08.J","rs.08.J","date.cap.orig","yr","mo","day","nts","yr.num","site.ag.init","site.ag","bnd","stat.focals","num.rc.rs","persist","spp","stat","hab1","diet"
"AMRE","Morelia","2240","21952","RY-XB","HY",NA,"17-Jan-07",61,16.2,6.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-17,"2007",1,17,NA,2007,10,14,"2240-21952","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21830","XY-WW","HY","M","8-Jan-05",61,16.8,6.5,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-08,"2005",1,8,NA,2005,5,7,"2240-21830","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21831","RX-BW","HY",NA,"8-Jan-05",58,16,5.9,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-08,"2005",1,8,NA,2005,5,7,"2240-21831","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21832","XB-BW","HY","F","9-Jan-05",56,16.4,6.5,"W",NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-09,"2005",1,9,NA,2005,5,7,"2240-21832","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21856","XY-WY","AHY","M","11-Feb-05",62.5,17.3,7,"W",NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-02-11,"2005",2,11,NA,2005,5,7,"2240-21856","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21885","BR-XW","AHY","F","14-Nov-05",59,16.8,6.5,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-14,"2005",11,14,NA,2005,5,7,"2240-21885","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21901","WR-XR","AHY","F","16-Dec-05",59.5,16.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-12-16,"2005",12,16,NA,2005,5,7,"2240-21901","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21930","BX-BR","AHY","F","24-Nov-06",59.5,17.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,2006-11-24,"2006",11,24,NA,2006,5,8,"2240-21930","mig",2,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21931","XB-WB","HY",NA,"24-Nov-06",59,16.6,6.5,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-24,"2006",11,24,NA,2006,5,8,"2240-21931","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21932","RR-RX","HY",NA,"24-Nov-06",58.5,16.9,6.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-24,"2006",11,24,NA,2006,5,8,"2240-21932","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21933","XY-YR","HY",NA,"24-Nov-06",57.5,16.4,6.3,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-24,"2006",11,24,NA,2006,5,8,"2240-21933","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21936","YR-XY","HY","F","25-Nov-06",59,17.6,7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-25,"2006",11,25,NA,2006,5,8,"2240-21936","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21938","XY-YB","HY",NA,"26-Nov-06",58,16.6,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,2006-11-26,"2006",11,26,NA,2006,5,8,"2240-21938","mig",3,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21940","RX-WB","HY","M","27-Nov-06",60,17.2,7.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-27,"2006",11,27,NA,2006,5,8,"2240-21940","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21941","RR-BX","AHY","F","28-Nov-06",56.5,17,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,2006-11-28,"2006",11,28,NA,2006,5,8,"2240-21941","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21951","YB-XY","HY","F","14-Jan-07",59,17.4,6.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,2007-01-14,"2007",1,14,NA,2007,5,9,"2240-21951","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21929","YX-BR","AHY","F","24-Nov-06",59,17,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,2006-11-24,"2006",11,24,NA,2006,2,5,"2240-21929","mig",2,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21967","RX-YR","AHY","F","22-Feb-07",56.5,17.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,"1",NA,2007-02-22,"2007",2,22,NA,2007,5,9,"2240-21967","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21527","BR-WX","AHY","F","12-Nov-03",58.5,16.8,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-12,"2003",11,12,NA,2003,5,5,"2240-21527","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21948","XY-RB","HY",NA,"9-Jan-07",57.5,17.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,"1",NA,NA,NA,2007-01-09,"2007",1,9,NA,2007,2,6,"2240-21948","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21949","YW-XY","AHY","F","10-Jan-07",60.5,16.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,"1","1","1",NA,NA,NA,NA,2007-01-10,"2007",1,10,NA,2007,2,6,"2240-21949","mig",3,"P","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21505","X-R","HY","M","9-Nov-03",61,18.6,7.7,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-09,"2003",11,9,NA,2003,2,2,"2240-21505","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21508","X-Y","AHY","F","10-Nov-03",56.5,17.4,6.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,2,2,"2240-21508","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21509","X-W","AHY","F","10-Nov-03",56.5,17,7.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,2,2,"2240-21509","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21512","X-B","AHY","M","10-Nov-03",63,19.2,7.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,2,2,"2240-21512","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21542","XR-WR","HY","F","4-Jan-04",57,17.5,6.8,NA,"bf","bf","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-04,"2004",1,4,NA,2004,2,3,"2240-21542","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21513","BY-XW","AHY","F","10-Nov-03",59.5,17.8,7.9,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2240-21513","mig",3,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21515","YW-BX","AHY","F","10-Nov-03",58,17,7.7,NA,"1","1",NA,NA,"1","1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,2003-11-10,"2003",11,10,NA,2003,5,5,"2240-21515","mig",6,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21519","RX-YB","AHY","M","11-Nov-03",61.5,16.7,7.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-11,"2003",11,11,NA,2003,5,5,"2240-21519","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21522","WX-YB","AHY","F","11-Nov-03",59.5,16.9,7.5,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,2003-11-11,"2003",11,11,NA,2003,5,5,"2240-21522","mig",6,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21526","BX-RR","AHY","F","12-Nov-03",57.5,16.7,5.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-12,"2003",11,12,NA,2003,5,5,"2240-21526","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21569","YY-XY","HY","F","9-Nov-04",59.5,16.8,7.1,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-09,"2004",11,9,NA,2004,2,3,"2240-21569","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21528","XB-WW","AHY","F","12-Nov-03",60.5,16.8,6.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-12,"2003",11,12,NA,2003,5,5,"2240-21528","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21550","XW-WW","AHY",NA,"7-Jan-04",62.5,17.5,6.4,NA,"bf","bf",NA,NA,"1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-07,"2004",1,7,NA,2004,5,6,"2240-21550","mig",4,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21552","YB-XR","HY","F","7-Jan-04",61,17.5,6.8,"W","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-07,"2004",1,7,NA,2004,5,6,"2240-21552","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21591","YX-BW","HY",NA,"12-Nov-04",59.5,17.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2240-21591","mig",3,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21593","WY-WX","HY","M","12-Nov-04",60.5,17,7.2,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-12,"2004",11,12,NA,2004,5,6,"2240-21593","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21597","XR-RB","HY",NA,"14-Nov-04",60,17.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"2240-21597","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21598","XR-YB","HY","M","14-Nov-04",61,17.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"2240-21598","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21599","XR-BY","HY","F","14-Nov-04",59.5,17.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,2004-11-14,"2004",11,14,NA,2004,5,6,"2240-21599","mig",2,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21801","XR-BW","HY","F","15-Nov-04",58,17.6,7.4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-15,"2004",11,15,NA,2004,5,6,"2240-21801","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21545","XB-BR","HY","F","5-Jan-04",58,17,7.3,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-05,"2004",1,5,NA,2004,2,3,"2240-21545","mig",1,"P","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21546","XR-RR","HY","F","5-Jan-04",58,17.2,7,NA,"bf","bf",NA,"1","1","1","1",NA,NA,"1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,2004-01-05,"2004",1,5,NA,2004,2,3,"2240-21546","mig",8,"P","American Redstart","M","EF","I"
"AMRE","La Caoba","2240","21965","XW-RW","HY","M","18-Feb-07",60.5,16.6,6.8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-18,"2007",2,18,NA,2007,5,9,"2240-21965","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21960","BY-XY","AHY","F","16-Feb-07",58.5,16.8,6.5,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,2007-02-16,"2007",2,16,NA,2007,2,6,"2240-21960","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21542","XR-WR","HY","F","5-Jan-04",NA,NA,NA,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-05,"2004",1,5,NA,2004,2,3,"2240-21542","mig",0,"NP","American Redstart","M","EF","I"
"AMRE","La Cueva","2240","21566","RR-XY","HY","F","8-Nov-04",60,17,7.6,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-08,"2004",11,8,NA,2004,2,3,"2240-21566","mig",0,"NP","American Redstart","M","EF","I"
"ANPI","La Caoba","4A","396","X-G","AHY","F","24-Nov-06",72.5,19.2,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-11-24,"2006",11,24,NA,2006,5,8,"4A-396",NA,0,"NP","Antillean Piculet","R","DF","I"
"ANPI","Morelia","4A","377","Y-X","AHY","F","19-Feb-06",72.5,18.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006-02-19,"2006",2,19,NA,2006,10,13,"4A-377",NA,0,"NP","Antillean Piculet","R","DF","I"
"ANPI","El Corral","4A","296","R-X","AHY","F","18-Jan-05",71,18,27.8,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-18,"2005",1,18,NA,2005,20,22,"4A-296",NA,0,"NP","Antillean Piculet","R","DF","I"
"ANPI","Morelia","4A","351","X-Y","AHY","M","18-Nov-05",69,17.2,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-11-18,"2005",11,18,NA,2005,10,12,"4A-351",NA,0,"NP","Antillean Piculet","R","DF","I"
"ANPI","La Caoba","4A","250","X-R","AHY","M","22-Feb-04",65,17.5,NA,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-22,"2004",2,22,NA,2004,5,6,"4A-250",NA,0,"NP","Antillean Piculet","R","DF","I"
"BANA","Morelia","2280","33283","X-","HY",NA,"23-Feb-04",49.5,14.3,6.7,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-23,"2004",2,23,NA,2004,10,11,"2280-33283","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33766","X-","AHY",NA,"16-Nov-04",53,15.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-16,"2004",11,16,NA,2004,10,11,"2280-33766","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33767","X-","AHY",NA,"17-Nov-04",53,15.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33767","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33779","X-","AHY",NA,"17-Nov-04",54.5,15.4,8.1,"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-17,"2004",11,17,NA,2004,10,11,"2280-33779","res",1,"P","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33788","X-","AHY",NA,"18-Nov-04",54.5,15.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"2280-33788","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2250","78654","X-","HY",NA,"22-Nov-03",53.5,15.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-22,"2003",11,22,NA,2003,10,10,"2250-78654","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33209","X-","HY",NA,"8-Jan-04",49,15.9,8.2,"P","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-08,"2004",1,8,NA,2004,10,11,"2280-33209","res",1,"P","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33219","X-","HY",NA,"8-Jan-04",54.5,16.2,6.9,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-01-08,"2004",1,8,NA,2004,10,11,"2280-33219","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95945","X-","HY",NA,"12-Jan-05",54.5,16,8.2,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-12,"2005",1,12,NA,2005,10,12,"2220-95945","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33285","X-","HY",NA,"24-Feb-04",52.5,15.3,8.8,NA,"bf","bf","bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-02-24,"2004",2,24,NA,2004,10,11,"2280-33285","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95948","X-","AHY",NA,"13-Jan-05",49.5,15.1,6.9,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"2220-95948","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95955","X-","AHY",NA,"13-Jan-05",50.5,15.4,7.7,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"2220-95955","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95957","X-","AHY",NA,"13-Jan-05",54.5,15.8,7.9,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"2220-95957","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95958","X-","AHY",NA,"13-Jan-05",55,15.5,8.2,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-13,"2005",1,13,NA,2005,10,12,"2220-95958","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33792","X-","AHY",NA,"18-Nov-04",52,15.3,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"2280-33792","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33794","X-","AHY",NA,"18-Nov-04",54,15.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-18,"2004",11,18,NA,2004,10,11,"2280-33794","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2250","78442","X-","AHY",NA,"19-Nov-04",51,16.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-11-19,"2004",11,19,NA,2004,10,11,"2250-78442","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2250","78638","X-","AHY",NA,"21-Nov-03",54,15.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-11-21,"2003",11,21,NA,2003,10,10,"2250-78638","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95942","X-","AHY",NA,"12-Jan-05",56,15.9,NA,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-12,"2005",1,12,NA,2005,10,12,"2220-95942","res",0,"NP","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95943","X-","AHY",NA,"12-Jan-05",53.5,15.3,7.3,NA,NA,NA,NA,NA,NA,NA,"bf","bf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-01-12,"2005",1,12,NA,2005,10,12,"2220-95943","res",0,"NP","Bananaquit","R","EF","N"
