"spp.code","bnd","col","ag","sx","site","date.cap.orig","N.96","J.97","M.97","N.97","J.98","M.98","J.99","J.00","J.01","J.02","J.03","nts","date.cap.raw","stat.focals","spp","stat","hab1","diet","sub.site","persist"
"OVEN","2121_29257","x-","HY",NA,"Aceitillar",2001-02-03,"","","","","","","","","C","C","","","2_3_2001","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2121_29253","X-","HY",NA,"Aceitillar",2001-01-31,"","","","","","","","","C","","","W","1_31_2001","mig","Ovenbird","M","EF","I","B2","NP"
"OVEN","1950_82023","YY-PX","HY",NA,"Aceitillar",1996-11-20,"CC","","","","","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","374","XP-YP","HY",NA,"Aceitillar",1996-11-14,"CC","","","","","","","","","","","","11_14_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82015","RB-XB","AHY",NA,"Aceitillar",1996-11-20,"C","","","","S","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","371","BP-XP","AHY",NA,"Aceitillar",1996-11-14,"CC","","C","","","","","","","","","","11_14_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82026","RX-YR","AHY",NA,"Aceitillar",1996-11-20,"CC","C","","","","","S","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","2390_24054","XR-YP","HY",NA,"Aceitillar",1997-01-25,"","CC","C","","","","","","","","","","1_25_1997","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","910_60005","BX-YY","HY",NA,"Aceitillar",1996-11-15,"C","","C","","","","","C","C","","","","11_15_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82017","YY-RX","HY",NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","W","11_20_1996","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","2121_29238","X-","AHY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","","","","W","1_26_2000","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","2121_29227","GW-YX","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","C","C","","","","1_28_1999","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","2121_29226","WX-GY","HY",NA,"Aceitillar",1999-01-28,"","","","","","","C","C","C","C","","","1_28_1999","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","2121_29236","X-","HY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","","","","W","1_26_2000","mig","Ovenbird","M","EF","I","B1","NP"
"OVEN","2121_29239","X-","HY",NA,"Aceitillar",2000-01-26,"","","","","","","","C","C","","","","1_26_2000","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","1950_82034","PY-BX","HY",NA,"Aceitillar",1996-11-20,"C","","","C","","","","","","","","","11_20_1996","mig","Ovenbird","M","EF","I","B1","P"
"OVEN","388","PR-RX","AHY",NA,"Aceitillar",1996-11-16,"C","C","C","","","C","","","","","","","11_16_1996","mig","Ovenbird","M","EF","I","B2","P"
"OVEN","1950_82046","BB-XY","HY",NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","W","11_20_1996","mig","Ovenbird","M","EF","I","B1","NP"
"PAWA","2390_24055","BX-RY","HY",NA,"Aceitillar",1997-01-25,"","C","","","","","","","","","","","1_25_1997","mig","Palm Warbler","M","SF","I","B1","NP"
"PRAW","2390_24322","XY-PB","AHY","M","Aceitillar",1997-03-05,"","","C","","","","","","","","","","3_5_1997","mig","Prairie Warbler","M","SF","I","B2","NP"
"PRAW","2110_80953","AX-YR","HY","F","Aceitillar",1998-01-16,"","","","","CS","S","","","","","","","1_16_1998","mig","Prairie Warbler","M","SF","I","B2","P"
"PRAW","2110_80986","AX-GR","HY","M","Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","mig","Prairie Warbler","M","SF","I","B1","NP"
"RBGR","981_31271","X-","HY","F","Aceitillar",1997-11-12,"","","","C","","","","","","","","","11_12_1997",NA,"Rose-breasted Grosbeak","M","SF","G","B1","NP"
"RBGR","981_31201","X-",NA,NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","","11_20_1996",NA,"Rose-breasted Grosbeak","M","SF","G","B1","NP"
"RBGR","1581_11231","X-","HY","M","Aceitillar",2001-02-02,"","","","","","","","","C","","","","2_2_2001",NA,"Rose-breasted Grosbeak","M","SF","G","B2","NP"
"RLTH","5_3246","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3213","X-","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3247","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","C","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","P"
"RLTH","5_3284","X-",NA,NA,"Aceitillar",2001-02-04,"","","","","","","","","C","","","","2_4_2001","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3283","X-",NA,NA,"Aceitillar",2001-02-04,"","","","","","","","","C","","","","2_4_2001","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3233","X-",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3232","X-",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3257","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3262","X-",NA,NA,"Aceitillar",1999-01-19,"","","","","","","C","","C","","","","1_19_1999","res","Red-legged Thrush","R","DF","O","B1","P"
"RLTH","5_3255","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3253","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3212","X-","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3208","X","AHY",NA,"Aceitillar",1997-11-09,"","","","C","","","","","","","","","11_9_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3234","X-",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3259","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3224","X-",NA,NA,"Aceitillar",1998-01-16,"","","","","C","","","","","","","","1_16_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3285","X-",NA,NA,"Aceitillar",2001-02-04,"","","","","","","","","C","","","","2_4_2001","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3211","X-","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3280","X-",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3278","X-",NA,NA,"Aceitillar",2001-01-31,"","","","","","","","","C","","","","1_31_2001","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3249","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","died in net","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3231","X-",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3245","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3254","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3251","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3250","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3209","X-","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3223","X-",NA,NA,"Aceitillar",1998-01-16,"","","","","C","","","","","","","","1_16_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3270","X-",NA,NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3279","X-",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3230","X-",NA,NA,"Aceitillar",1998-01-22,"","","","","C","C","","","","","","","1_22_1998","res","Red-legged Thrush","R","DF","O","B1","P"
"RLTH","5_3281","X-",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3272","X-YP",NA,NA,"Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3258","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3261","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3260","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3218","X-","AHY",NA,"Aceitillar",1997-11-12,"","","","C","","","","","","","","","11_12_1997","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3273","X-PR",NA,NA,"Aceitillar",2000-01-24,"","","","","","","","C","C","","","","1_24_2000","res","Red-legged Thrush","R","DF","O","B2","P"
"RLTH","5_3210","X-","AHY",NA,"Aceitillar",1997-11-10,"","","","C","","","","","","","","","11_10_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3225","X-",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3228","X-",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3219","X-","AHY",NA,"Aceitillar",1997-11-13,"","","","C","","","","","","","","","11_13_1997","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3235","X-",NA,NA,"Aceitillar",1998-01-23,"","","","","C","","","","","","","","1_23_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3256","X-",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3217","X-","AHY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3214","X-","AHY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","203","X-B","AHY",NA,"Aceitillar",1996-11-16,"C","","","","","","","","","","","","11_16_1996","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3229","X-",NA,NA,"Aceitillar",1998-01-21,"","","","","C","","","","","","","","1_21_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3269","X-",NA,NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","202","X-Y","AHY",NA,"Aceitillar",1996-11-15,"C","","","","","S","","C","","","","","11_15_1996","res","Red-legged Thrush","R","DF","O","B2","P"
"RLTH","5_3248","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3282","X-",NA,NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3236","X-",NA,NA,"Aceitillar",1998-01-23,"","","","","C","","","","","","","","1_23_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3274","X-",NA,NA,"Aceitillar",2000-01-27,"","","","","","","","C","","","","","1_27_2000","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3252","X-",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","","","","","","","3_4_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"RLTH","5_3227","X-",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3216","X-","AHY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3268","X-",NA,NA,"Aceitillar",1999-01-28,"","","","","","","C","","","","","","1_28_1999","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3215","X-","AHY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3226","X-",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Red-legged Thrush","R","DF","O","B2","NP"
"RLTH","5_3244","X-",NA,NA,"Aceitillar",1998-03-03,"","","","","","C","","","","","","","3_3_1998","res","Red-legged Thrush","R","DF","O","B1","NP"
"SSHA","","R-","AHY",NA,"Aceitillar",1997-01-24,"","C","","","","","","","","","","","1_24_1997",NA,"Sharp-shinned Hawk","R","EF","C","B1","NP"
"STOF","1591_44261","GX-GW",NA,NA,"Aceitillar",1999-01-30,"","","","","","","C","","","","","","1_30_1999","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_43850","XY-RY","AHY",NA,"Aceitillar",1997-03-06,"","","C","","","","","","","","","","3_6_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_44149","GX-YR",NA,NA,"Aceitillar",1998-03-09,"","","","","","C","","","","","","","3_9_1998","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_43873","BX-RB",NA,NA,"Aceitillar",1997-03-11,"","","C","","","","","","","C","","","3_11_1997","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1591_43824","XP-BP","AHY",NA,"Aceitillar",1997-03-05,"","","CC","","S","S","","","","","","","3_5_1997","res","Stolid Flycatcher","R","DF","O","B2","P"
"STOF","1591_43879","YP-XR","AHY",NA,"Aceitillar",1997-03-11,"","","C","S","","","","","","","","","3_11_1997","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1591_82640","XY-YR",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","S","S","S in nest study","2_1_2001","res","Stolid Flycatcher","R","DF","O","B2","P"
"STOF","1591_43851","RX-PR","AHY",NA,"Aceitillar",1997-03-06,"","","C","","","","","","","","","","3_6_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_43974","XA-GG","AHY",NA,"Aceitillar",1997-11-12,"","","","C","","","","","","","","","11_12_1997","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1521_02598","YX-AY",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","","","","","","","1_22_1998","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1591_44032","BX-YP",NA,NA,"Aceitillar",1997-01-21,"","C","","","","","","","","","","","1_21_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_82653","YX-YB",NA,NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1521_02584","RX-AG",NA,NA,"Aceitillar",1998-01-21,"","","","","C","","","","","","","","1_21_1998","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1591_44053","XB-BB","AHY",NA,"Aceitillar",1997-01-25,"","C","","","","","","","","","","","1_25_1997","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1591_82634","PX-PY",NA,NA,"Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_43943","YG-XY","AHY",NA,"Aceitillar",1997-11-09,"","","","C","","","","","","","","","11_9_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1521_02553","XY-GR",NA,NA,"Aceitillar",1998-01-16,"","","","","CS","","","","","","","","1_16_1998","res","Stolid Flycatcher","R","DF","O","B2","P"
"STOF","1591_43830","XP-BY","AHY",NA,"Aceitillar",1997-03-05,"","","C","","","","","","","","","","3_5_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_44102","GY-XY",NA,NA,"Aceitillar",1998-01-23,"","","","","C","","","","","","","","1_23_1998","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1591_43853","BR-XY","AHY",NA,"Aceitillar",1997-03-06,"","","C","","","","","","","","","","3_6_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_44003","BP-XP",NA,NA,"Aceitillar",1997-01-19,"","C","S","S","S","","S","","C","","","","1_19_1997","res","Stolid Flycatcher","R","DF","O","B2","P"
"STOF","1521_02589","GX-YA",NA,NA,"Aceitillar",1998-01-22,"","","","","C","","C","","","","","","1_22_1998","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1521_02565","AX-GR",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_43969","YX-YA","AHY",NA,"Aceitillar",1997-11-12,"","","","C","","","","","","","","","11_12_1997","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1591_44027","XY-YP",NA,NA,"Aceitillar",1997-01-21,"","C","","","S","","","","","","","","1_21_1997","res","Stolid Flycatcher","R","DF","O","B2","P"
"STOF","1591_43962","GY-GX","AHY",NA,"Aceitillar",1997-11-11,"","","","C","","","","","","","","","11_11_1997","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1511_43433","X-R",NA,NA,"Aceitillar",1996-11-20,"C","","","","S","","S","","","","","","11_20_1996","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1591_44291","BX-RA",NA,NA,"Aceitillar",2000-01-26,"","","","","","","","C","","","","","1_26_2000","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1591_43862","XY-BP","AHY",NA,"Aceitillar",1997-03-10,"","","CS","S","S","S","S","","","","","","3_10_1997","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1521_02579","GX-YG",NA,NA,"Aceitillar",1998-01-18,"","","","","C","","","","","","","","1_18_1998","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_44040","XR-YP","AHY",NA,"Aceitillar",1997-01-25,"","C","","S","CS","","S","","","","","","1_25_1997","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1591_44036","XP-YP","AHY",NA,"Aceitillar",1997-01-24,"","C","","S","S","","S","","","","","","1_24_1997","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1591_44254","XW-YG","AHY",NA,"Aceitillar",1999-01-29,"","","","","","","C","","","","","","1_29_1999","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1521_02572","AY-XY",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_44035","RX-YP","AHY",NA,"Aceitillar",1997-01-24,"","C","","","","S","S","","","","","","1_24_1997","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1591_44101","RX-AY",NA,NA,"Aceitillar",1998-01-23,"","","","","C","","","","","","","","1_23_1998","res","Stolid Flycatcher","R","DF","O","B1","NP"
"STOF","1521_02571","RX-RG",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1591_44141","GR-RX",NA,NA,"Aceitillar",1998-03-04,"","","","","","C","S","","","","","","3_4_1998","res","Stolid Flycatcher","R","DF","O","B1","P"
"STOF","1521_02570","AG-XY",NA,NA,"Aceitillar",1998-01-17,"","","","","C","","","","","","","","1_17_1998","res","Stolid Flycatcher","R","DF","O","B2","NP"
"STOF","1521_02600","AX-RY",NA,NA,"Aceitillar",1998-01-23,"","","","","C","","","","","","","","1_23_1998","res","Stolid Flycatcher","R","DF","O","B1","NP"
"WOTH","1511_43423","X-R",NA,NA,"Aceitillar",1996-11-20,"C","","","","","","","","","","","","11_20_1996",NA,"Wood thrush","M","EF","I","B1","NP"
"YFGR","2_6895","X-",NA,"M","Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Yellow-faced Grassquit","R","SF","G","B2","NP"
"YFGR","2110_81080","X-","AHY","M","Aceitillar",2001-02-01,"","","","","","","","","C","","","","2_1_2001","res","Yellow-faced Grassquit","R","SF","G","B2","NP"
"YFGR","2_6893","X-",NA,"F","Aceitillar",2000-01-23,"","","","","","","","C","","","","","1_23_2000","res","Yellow-faced Grassquit","R","SF","G","B2","NP"
"ZEND","1533_11202","X-",NA,NA,"Aceitillar",2001-02-03,"","","","","","","","","C","","","","2_3_2001",NA,"Zenaida Dove","R","DF","G","B1","NP"
"ZEND","1443_32937","X-",NA,NA,"Aceitillar",1999-01-18,"","","","","","","C","","","","","","1_18_1999",NA,"Zenaida Dove","R","DF","G","B1","NP"
