"spp.code","site","band.pre","band.suf","colors","age","sex","date","wing","tarsus","mass","fat","pec","notes","year","year.num","beak","date2","site.age.init","site.age","band","status.focals","spp","status2","hab1","diet"
"BANA","La Caoba","2430","14310","X-","AHY",NA,"12-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-12,5,9,"2430-14310","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33704","X-","HY",NA,"13-Nov-04",50.5,14.8,6.7,NA,NA,NA,"2004-2005",2004,NA,2004-11-13,5,6,"2280-33704","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2220","95907","X-","AHY",NA,"9-Jan-05",54,16.3,7.9,NA,NA,NA,"2004-2005",2004,NA,2005-01-09,5,6,"2220-95907","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33618","X-","AHY",NA,"9-Nov-04",54,16.1,7.9,NA,NA,NA,"2004-2005",2004,NA,2004-11-09,2,3,"2280-33618","res","Bananaquit","R","EF","N"
"BANA","La Cueva",NA,"493","X-","AHY",NA,"11-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-11,2,4,"NA-493","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33209","X-","AHY",NA,"6-Feb-05",51.5,15.9,8.2,NA,NA,NA,"2004-2005",2004,NA,2005-02-06,2,3,"2280-33209","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33637","X-","AHY",NA,"10-Nov-04",50.5,15.7,7.5,NA,NA,NA,"2004-2005",2004,NA,2004-11-10,2,3,"2280-33637","res","Bananaquit","R","EF","N"
"BANA","Morelia","2370","3888","X-","HY",NA,"12-Feb-05",53,15.2,8.1,NA,NA,NA,"2004-2005",2004,NA,2005-02-12,10,11,"2370-3888","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2200","99690","X-","AHY",NA,"8-Jan-05",53,14.9,8,NA,NA,NA,"2004-2005",2004,NA,2005-01-08,5,6,"2200-99690","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2430","14388","X-","AHY",NA,"14-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-14,5,9,"2430-14388","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2200","99683","X-","AHY",NA,"7-Jan-05",52,14.7,7.3,NA,NA,NA,"2004-2005",2004,NA,2005-01-07,2,3,"2200-99683","res","Bananaquit","R","EF","N"
"BANA","La Caoba",NA,"450","X-","HY",NA,"15-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-15,5,7,"NA-450","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33714","X-","AHY",NA,"13-Nov-04",53,16.3,7.6,NA,NA,NA,"2004-2005",2004,NA,2004-11-13,5,6,"2280-33714","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33654","X-","AHY",NA,"11-Nov-04",56.5,15.6,8.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-11,2,3,"2280-33654","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33657","X-","AHY",NA,"11-Nov-04",55,14.8,6.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-11,2,3,"2280-33657","res","Bananaquit","R","EF","N"
"BANA","Morelia","2370","3897","X-","AHY",NA,"14-Feb-05",53,15.3,6.9,NA,NA,NA,"2004-2005",2004,NA,2005-02-14,10,11,"2370-3897","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2220","95934","X-","AHY",NA,"12-Jan-05",50,14.7,6.6,NA,NA,NA,"2004-2005",2004,NA,2005-01-12,5,6,"2220-95934","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14149","X-","HY",NA,"23-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-23,2,5,"2430-14149","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78476","X-","AHY",NA,"4-Jan-05",50,15.3,NA,NA,NA,NA,"2004-2005",2004,NA,2005-01-04,2,3,"2250-78476","res","Bananaquit","R","EF","N"
"BANA","La Cueva",NA,"424","X-","HY",NA,"11-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-11,2,4,"NA-424","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2220","95906","X-","HY",NA,"9-Jan-05",53.5,15.9,7.6,NA,NA,NA,"2004-2005",2004,NA,2005-01-09,5,6,"2220-95906","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14095","X-","AHY",NA,"12-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-12,2,4,"2430-14095","res","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33788","X-","AHY",NA,"18-Nov-04",54.5,15.9,7.5,NA,NA,NA,"2004-2005",2004,NA,2004-11-18,10,11,"2280-33788","res","Bananaquit","R","EF","N"
"BANA","El Corral","2430","14291","X-","AHY",NA,"22-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-22,20,23,"2430-14291","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14376","X-","HY",NA,"7-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-07,2,6,"2430-14376","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78673","X-","AHY",NA,"5-Jan-04",51.5,15.3,7.4,NA,NA,NA,"2003-2004",2003,NA,2004-01-05,2,2,"2250-78673","res","Bananaquit","R","EF","N"
"BANA","La Cueva",NA,"492","X-","HY",NA,"11-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-11,2,4,"NA-492","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33253","X-","HY",NA,"21-Feb-04",52.5,15.3,8.3,NA,NA,NA,"2003-2004",2003,NA,2004-02-21,5,5,"2280-33253","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2370","3829","X-","AHY",NA,"7-Feb-05",55.5,16.1,8.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-07,2,3,"2370-3829","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14233","X-","AHY",NA,"9-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-09,2,5,"2430-14233","res","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95966","X-","HY",NA,"14-Jan-05",51.5,15.3,7.1,NA,NA,NA,"2004-2005",2004,NA,2005-01-14,10,11,"2220-95966","res","Bananaquit","R","EF","N"
"BANA","Morelia",NA,"402","X-","AHY",NA,"16-Feb-05",51,15.2,7.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-16,10,11,"NA-402","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78496","X-","AHY",NA,"6-Jan-05",49,14.6,6,NA,NA,NA,"2004-2005",2004,NA,2005-01-06,2,3,"2250-78496","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2430","14335","X-","AHY",NA,"18-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-18,5,8,"2430-14335","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78674","X-","SY",NA,"8-Jan-05",52.5,14.5,7.3,NA,NA,NA,"2004-2005",2004,NA,2005-01-08,2,3,"2250-78674","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14232","X-","AHY",NA,"9-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-09,2,5,"2430-14232","res","Bananaquit","R","EF","N"
"BANA","La Caoba",NA,"451","X-","HY",NA,"15-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-15,5,7,"NA-451","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14062","X-","AHY",NA,"12-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-12,2,4,"2430-14062","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14001","X-","HY",NA,"13-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-13,2,4,"2430-14001","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33675","X-","AHY",NA,"12-Nov-04",51,14.8,6.7,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,2,3,"2280-33675","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33753","X-","AHY",NA,"15-Nov-04",51.5,14.4,6.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-15,5,6,"2280-33753","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2430","14404","X-","HY",NA,"12-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-12,5,9,"2430-14404","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33712","X-","HY",NA,"13-Nov-04",52,15.7,7.6,NA,NA,NA,"2004-2005",2004,NA,2004-11-13,5,6,"2280-33712","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33236","X-","HY",NA,"18-Feb-04",54.5,16,8.3,"1",0,NA,"2003-2004",2003,NA,2004-02-18,2,2,"2280-33236","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14383","X-","AHY",NA,"9-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-09,2,6,"2430-14383","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33729","X-","HY",NA,"14-Nov-04",55,15.7,6.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-14,5,6,"2280-33729","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33682","X-","AHY",NA,"12-Nov-04",52,15.2,7.9,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,5,6,"2280-33682","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33685","X-","HY",NA,"12-Nov-04",52.5,15.8,7.1,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,5,6,"2280-33685","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2220","95917","X-","AHY",NA,"10-Jan-05",53.5,15.8,8.7,NA,NA,NA,"2004-2005",2004,NA,2005-01-10,5,6,"2220-95917","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33718","X-","AHY",NA,"13-Nov-04",49.5,15.1,6.6,NA,NA,NA,"2004-2005",2004,NA,2004-11-13,5,6,"2280-33718","res","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95959","X-","AHY",NA,"14-Jan-05",57.5,15.4,7.3,NA,NA,NA,"2004-2005",2004,NA,2005-01-14,10,11,"2220-95959","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33623","X-","AHY",NA,"9-Nov-04",52.5,15.6,7.8,NA,NA,NA,"2004-2005",2004,NA,2004-11-09,2,3,"2280-33623","res","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33792","X-","AHY",NA,"18-Nov-04",52,15.3,7.8,NA,NA,NA,"2004-2005",2004,NA,2004-11-18,10,11,"2280-33792","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2280","33680","X-","HY",NA,"12-Nov-04",51.5,15.8,8,NA,NA,NA,"2004-2005",2004,NA,2004-11-12,5,6,"2280-33680","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2370","3841","X-","AHY",NA,"8-Feb-05",55,16.5,9.3,NA,NA,NA,"2004-2005",2004,NA,2005-02-08,5,6,"2370-3841","res","Bananaquit","R","EF","N"
"BANA","La Cueva",NA,"429","X-","HY",NA,"11-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-11,2,4,"NA-429","res","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95964","X-","AHY",NA,"14-Jan-05",53.5,14.7,8,NA,NA,NA,"2004-2005",2004,NA,2005-01-14,10,11,"2220-95964","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2250","78619","X-","HY",NA,"12-Nov-03",NA,NA,NA,NA,NA,NA,"2003-2004",2003,NA,2003-11-12,5,5,"2250-78619","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2250","78471","X-","HY",NA,"8-Jan-05",NA,NA,NA,NA,NA,NA,"2004-2005",2004,NA,2005-01-08,2,3,"2250-78471","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2200","99681","X-","AHY",NA,"7-Jan-05",50.5,15.3,6.4,NA,NA,NA,"2004-2005",2004,NA,2005-01-07,2,3,"2200-99681","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14305","X-","AHY",NA,"14-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-14,2,5,"2430-14305","res","Bananaquit","R","EF","N"
"BANA","El Corral","2250","78450","X-","AHY",NA,"21-Nov-04",56,16.5,7.3,NA,NA,NA,"2004-2005",2004,NA,2004-11-21,20,21,"2250-78450","res","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33767","X-","AHY",NA,"17-Nov-04",53,15.6,7.2,NA,NA,NA,"2004-2005",2004,NA,2004-11-17,10,11,"2280-33767","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33299","X-","AHY",NA,"8-Nov-04",55.5,15.3,6.8,NA,NA,NA,"2004-2005",2004,NA,2004-11-08,2,3,"2280-33299","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2370","3853","X-","HY",NA,"9-Feb-05",54.5,15.2,7.5,NA,NA,NA,"2004-2005",2004,NA,2005-02-09,5,6,"2370-3853","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14316","X-","HY",NA,"15-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-15,2,5,"2430-14316","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33293","X-","HY",NA,"8-Nov-04",49,14.7,6.2,NA,NA,NA,"2004-2005",2004,NA,2004-11-08,2,3,"2280-33293","res","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95942","X-","AHY",NA,"12-Jan-05",56,15.9,NA,NA,NA,NA,"2004-2005",2004,NA,2005-01-12,10,11,"2220-95942","res","Bananaquit","R","EF","N"
"BANA","Morelia","2220","95943","X-","AHY",NA,"12-Jan-05",53.5,15.3,7.3,NA,NA,NA,"2004-2005",2004,NA,2005-01-12,10,11,"2220-95943","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2200","99678","X-","AHY",NA,"7-Jan-05",53,15.1,7.2,NA,NA,NA,"2004-2005",2004,NA,2005-01-07,2,3,"2200-99678","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2430","14309","X-","AHY",NA,"14-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-14,2,5,"2430-14309","res","Bananaquit","R","EF","N"
"BANA","La Caoba","2370","3819","X-","HY",NA,"8-Feb-05",NA,NA,NA,NA,NA,NA,"2004-2005",2004,NA,2005-02-08,5,6,"2370-3819","res","Bananaquit","R","EF","N"
"BANA","La Cueva",NA,"434","X-","HY",NA,"13-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-13,2,4,"NA-434","res","Bananaquit","R","EF","N"
"BANA","Morelia","2430","14034","X-","HY",NA,"19-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-19,10,12,"2430-14034","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33233","X-","AHY",NA,"18-Feb-04",52.5,15,7.6,NA,NA,NA,"2003-2004",2003,NA,2004-02-18,2,2,"2280-33233","res","Bananaquit","R","EF","N"
"BANA","Morelia","2280","33766","X-","AHY",NA,"16-Nov-04",53,15.3,7.2,NA,NA,NA,"2004-2005",2004,NA,2004-11-16,10,11,"2280-33766","res","Bananaquit","R","EF","N"
"BANA","Morelia","2430","14198","X-","HY",NA,"30-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-30,10,13,"2430-14198","res","Bananaquit","R","EF","N"
"BANA","Morelia","2430","14077","X-","AHY",NA,"19-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-19,10,12,"2430-14077","res","Bananaquit","R","EF","N"
"BANA","Morelia","2250","78654","X-","HY",NA,"22-Nov-03",53.5,15.7,7.7,NA,NA,NA,"2003-2004",2003,NA,2003-11-22,10,10,"2250-78654","res","Bananaquit","R","EF","N"
"BANA","La Cueva","2280","33227","X-","AHY",NA,"18-Feb-04",54,15,8,NA,NA,NA,"2003-2004",2003,NA,2004-02-18,2,2,"2280-33227","res","Bananaquit","R","EF","N"
"BAWW","El Corral","2430","14364","YX-RR","AHY","F","28-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-28,20,23,"2430-14364","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14189","WX-BY","HY","M","26-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-26,10,13,"2430-14189","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2220","95992","RR-YX","AHY","F","26-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-26,20,22,"2220-95992","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14294","WX-RY","AHY","F","28-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-28,20,23,"2430-14294","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2370","3885","YX-BR","AHY","F","12-Feb-05",63.5,16.3,9.6,"2",1,NA,"2004-2005",2004,NA,2005-02-12,10,11,"2370-3885","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Caoba","2250","78594","X-R","AHY","F","11-Nov-03",67,18.3,8.7,"0",1,NA,"2003-2004",2003,NA,2003-11-11,5,5,"2250-78594","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14207","RR-WX","AHY","F","1-Mar-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-03-01,20,23,"2430-14207","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2220","95992","RR-YX","AHY","F","20-Jan-05",69.5,17.7,10,"0",0,NA,"2004-2005",2004,NA,2005-01-20,20,21,"2220-95992","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14045","YX-YR","HY","F","24-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-24,20,22,"2430-14045","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14086","YX-YW","HY","F","26-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-26,20,22,"2430-14086","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral",NA,"414","YX-WB","AHY","F","19-Feb-05",65.5,17.3,12.7,"1",1,NA,"2004-2005",2004,NA,2005-02-19,20,21,"NA-414","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14494","X-","AHY","F","14-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-14,10,14,"2430-14494","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Caoba","2430","14343","RY-YX","HY","F","21-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-21,5,8,"2430-14343","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14194","WX-WY","AHY","F","29-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-29,10,13,"2430-14194","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14045","YX-YR","SY","F","24-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-24,20,22,"2430-14045","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14221","WX-YR","AHY","F","6-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-06,20,23,"2430-14221","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2220","95992","RR-YX","ASY","F","26-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-26,20,22,"2220-95992","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14219","WX-YW","AHY","F","24-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-24,20,23,"2430-14219","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2250","78634","Y-X","HY","M","13-Nov-03",64,17.1,9.9,"1",2,NA,"2003-2004",2003,NA,2003-11-13,20,20,"2250-78634","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral",NA,"483","YX-RB","HY","F","25-Jan-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-01-25,20,22,"NA-483","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Cueva","2430","14320","WX-WW","HY","F","16-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-16,2,5,"2430-14320","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14450","X-","AHY","F","19-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-19,10,14,"2430-14450","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14125","YX-RW","SY","F","26-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-26,20,22,"2430-14125","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14283","WX-RW","HY","F","19-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-19,10,13,"2430-14283","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Cueva","2430","14145","WX-BW","HY","F","11-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-11,2,5,"2430-14145","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2280","33791","YX-BW","AHY","F","18-Nov-04",69,16.9,9.4,"1",1,NA,"2004-2005",2004,NA,2004-11-18,10,11,"2280-33791","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14049","BR-XY","SY","M","25-Feb-06",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2006-02-25,20,22,"2430-14049","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral",NA,"483","YX-RB","AHY","F","27-Feb-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-02-27,20,23,"NA-483","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2250","78661","X-W","AHY","F","23-Nov-03",64,16.7,8.9,"0",1,NA,"2003-2004",2003,NA,2003-11-23,10,10,"2250-78661","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2250","78639","X-Y","HY","F","21-Nov-03",69,16.8,10.6,"1",1,NA,"2003-2004",2003,NA,2003-11-21,10,10,"2250-78639","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14201","WX-WR","AHY","M","1-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-01,10,13,"2430-14201","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Caoba","2430","14419","X-","HY","F","13-Nov-07",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2007-11-13,5,9,"2430-14419","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14193","WX-WB","AHY","M","29-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-29,10,13,"2430-14193","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14207","RR-WX","AHY","F","21-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-21,20,23,"2430-14207","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14219","WX-YW","AHY","F","6-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-06,20,23,"2430-14219","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14046","YX-RY","AHY","M","3-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-03,20,23,"2430-14046","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14207","RR-WX","AHY","F","6-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-06,10,13,"2430-14207","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Caoba","2430","14477","X-","AHY","F","11-Jan-08",NA,NA,NA,NA,NA,NA,"2007-2008",2007,NA,2008-01-11,5,9,"2430-14477","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Cueva","2280","33297","B-X","HY","M","8-Nov-04",67,17.2,9.6,"1",2,NA,"2004-2005",2004,NA,2004-11-08,2,3,"2280-33297","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2250","78632","X-B","AHY","F","13-Nov-03",67.5,18.1,9.7,"0",1,NA,"2003-2004",2003,NA,2003-11-13,20,20,"2250-78632","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Caoba","2370","3884","YX-BY","AHY","M","12-Feb-05",66,16.9,10,"0",1,NA,"2004-2005",2004,NA,2005-02-12,5,6,"2370-3884","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Cueva","2280","33242","R-X","AHY","M","19-Feb-04",68.5,17.5,9.4,"1",1,NA,"2003-2004",2003,NA,2004-02-19,2,2,"2280-33242","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2250","78632","X-B","AHY","F","25-Feb-04",67.5,18.1,10,"1",1,NA,"2003-2004",2003,NA,2004-02-25,20,20,"2250-78632","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia",NA,"471","YX-YB","AHY","F","19-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-19,10,12,"NA-471","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Cueva","2430","14010","YX-WR","HY","F","15-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-15,2,4,"2430-14010","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral",NA,"483","YX-RB","HY","F","24-Nov-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-11-24,20,22,"NA-483","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral",NA,"409","WW-YX","AHY","M","18-Feb-05",69.5,16.8,10.3,"2",2,NA,"2004-2005",2004,NA,2005-02-18,20,21,"NA-409","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14049","BR-YX","HY","M","26-Dec-05",NA,NA,NA,NA,NA,"x","2005-2006",2005,NA,2005-12-26,20,22,"2430-14049","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2430","14189","WX-BY","HY","M","28-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-28,10,13,"2430-14189","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral",NA,"483","YX-RB","AHY","F","22-Jan-07",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2007-01-22,20,23,"NA-483","mig","Black-and-white Warbler","M","EF","I"
"BAWW","El Corral","2430","14207","RR-WX","AHY","F","3-Dec-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-12-03,20,23,"2430-14207","mig","Black-and-white Warbler","M","EF","I"
"BAWW","Morelia","2280","33773","W-X","AHY","M","17-Nov-04",68.5,17.3,9.9,"0",1,NA,"2004-2005",2004,NA,2004-11-17,10,11,"2280-33773","mig","Black-and-white Warbler","M","EF","I"
"BAWW","La Cueva","2430","14145","WX-BW","HY","M","22-Nov-06",NA,NA,NA,NA,NA,"x","2006-2007",2006,NA,2006-11-22,2,5,"2430-14145","mig","Black-and-white Warbler","M","EF","I"
