"spp.code","band","colors","age","sex","site","date.cap.orig","nov.96","jan.97","mar.97","nov.97","jan.98","mar.98","jan.99","jan.00","jan.01","jan.02","jan.03","comments","data.cap.orig2","status.focals","spp","status2","hab1","diet","sub.site"
"RBGR","981-31271","X-","HY","F","Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,NA,"Rose-breasted Grosbeak","M","SF","G","B1"
"RBGR","981-31201","X-",NA,NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,NA,"Rose-breasted Grosbeak","M","SF","G","B1"
"RBGR","1581-11231","X-","HY","M","Aceitillar","1-Feb-97","","","","","","","","","C","","","",1997-02-01,NA,"Rose-breasted Grosbeak","M","SF","G","B2"
"RLTH","May-33","X-",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-13","X-","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-84","X-",NA,NA,"Aceitillar","3-Feb-97","","","","","","","","","C","","","",1997-02-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-53","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-57","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-85","X-",NA,NA,"Aceitillar","3-Feb-97","","","","","","","","","C","","","",1997-02-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-31","X-",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-55","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-24","X-",NA,NA,"Aceitillar","15-Jan-94","","","","","C","","","","","","","",1994-01-15,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-70","X-",NA,NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-79","X-",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-12","X-","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-80","X-",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-34","X-",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-49","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","died in net",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-30","X-",NA,NA,"Aceitillar","21-Jan-94","","","","","C","C","","","","","","",1994-01-21,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-62","X-",NA,NA,"Aceitillar","18-Jan-95","","","","","","","C","","C","","","",1995-01-18,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-83","X-",NA,NA,"Aceitillar","3-Feb-97","","","","","","","","","C","","","",1997-02-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-23","X-",NA,NA,"Aceitillar","15-Jan-94","","","","","C","","","","","","","",1994-01-15,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-35","X-",NA,NA,"Aceitillar","22-Jan-94","","","","","C","","","","","","","",1994-01-22,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-50","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-81","X-",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-45","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-72","X-YP",NA,NA,"Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-56","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-61","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-60","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-18","X-","AHY",NA,"Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-47","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","C","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-73","X-PR",NA,NA,"Aceitillar","23-Jan-96","","","","","","","","C","C","","","",1996-01-23,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-08","X","AHY",NA,"Aceitillar","8-Nov-93","","","","C","","","","","","","","",1993-11-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-19","X-","AHY",NA,"Aceitillar","12-Nov-93","","","","C","","","","","","","","",1993-11-12,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-11","X-","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-36","X-",NA,NA,"Aceitillar","22-Jan-94","","","","","C","","","","","","","",1994-01-22,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-28","X-",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-59","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-78","X-",NA,NA,"Aceitillar","30-Jan-97","","","","","","","","","C","","","",1997-01-30,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-29","X-",NA,NA,"Aceitillar","20-Jan-94","","","","","C","","","","","","","",1994-01-20,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-46","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-25","X-",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-48","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-54","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-82","X-",NA,NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-14","X-","AHY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-69","X-",NA,NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-27","X-",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-44","X-",NA,NA,"Aceitillar","2-Mar-94","","","","","","C","","","","","","",1994-03-02,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-09","X-","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-17","X-","AHY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-32","X-",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-58","X-",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-26","X-",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-16","X-","AHY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","202","X-Y","AHY",NA,"Aceitillar","14-Nov-92","C","","","","","S","","C","","","","",1992-11-14,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-51","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-52","X-",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","","","","","","",1994-03-03,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","May-68","X-",NA,NA,"Aceitillar","27-Jan-95","","","","","","","C","","","","","",1995-01-27,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-10","X-","AHY",NA,"Aceitillar","9-Nov-93","","","","C","","","","","","","","",1993-11-09,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-15","X-","AHY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Red-legged Thrush","R","DF","O","B2"
"RLTH","May-74","X-",NA,NA,"Aceitillar","26-Jan-96","","","","","","","","C","","","","",1996-01-26,"res","Red-legged Thrush","R","DF","O","B1"
"RLTH","203","X-B","AHY",NA,"Aceitillar","15-Nov-92","C","","","","","","","","","","","",1992-11-15,"res","Red-legged Thrush","R","DF","O","B2"
"SSHA","","R-","AHY",NA,"Aceitillar","23-Jan-93","","C","","","","","","","","","","",1993-01-23,NA,"Sharp-shinned Hawk","R","EF","C","B1"
"STOF","1591-44149","GX-YR",NA,NA,"Aceitillar","8-Mar-94","","","","","","C","","","","","","",1994-03-08,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02598","YX-AY",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","","","","","","",1994-01-21,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-82640","XY-YR",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","S","S","S in nest study",1997-01-31,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-43850","XY-RY","AHY",NA,"Aceitillar","5-Mar-93","","","C","","","","","","","","","",1993-03-05,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-43824","XP-BP","AHY",NA,"Aceitillar","4-Mar-93","","","CC","","S","S","","","","","","",1993-03-04,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-43879","YP-XR","AHY",NA,"Aceitillar","10-Mar-93","","","C","S","","","","","","","","",1993-03-10,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44032","BX-YP",NA,NA,"Aceitillar","20-Jan-93","","C","","","","","","","","","","",1993-01-20,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-43851","RX-PR","AHY",NA,"Aceitillar","5-Mar-93","","","C","","","","","","","","","",1993-03-05,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-43974","XA-GG","AHY",NA,"Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-43830","XP-BY","AHY",NA,"Aceitillar","4-Mar-93","","","C","","","","","","","","","",1993-03-04,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-82634","PX-PY",NA,NA,"Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-43853","BR-XY","AHY",NA,"Aceitillar","5-Mar-93","","","C","","","","","","","","","",1993-03-05,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02553","XY-GR",NA,NA,"Aceitillar","15-Jan-94","","","","","CS","","","","","","","",1994-01-15,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02589","GX-YA",NA,NA,"Aceitillar","21-Jan-94","","","","","C","","C","","","","","",1994-01-21,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44102","GY-XY",NA,NA,"Aceitillar","22-Jan-94","","","","","C","","","","","","","",1994-01-22,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-43873","BX-RB",NA,NA,"Aceitillar","10-Mar-93","","","C","","","","","","","C","","",1993-03-10,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44003","BP-XP",NA,NA,"Aceitillar","18-Jan-93","","C","S","S","S","","S","","C","","","",1993-01-18,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02584","RX-AG",NA,NA,"Aceitillar","20-Jan-94","","","","","C","","","","","","","",1994-01-20,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44053","XB-BB","AHY",NA,"Aceitillar","24-Jan-93","","C","","","","","","","","","","",1993-01-24,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-43969","YX-YA","AHY",NA,"Aceitillar","11-Nov-93","","","","C","","","","","","","","",1993-11-11,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-43943","YG-XY","AHY",NA,"Aceitillar","8-Nov-93","","","","C","","","","","","","","",1993-11-08,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02579","GX-YG",NA,NA,"Aceitillar","17-Jan-94","","","","","C","","","","","","","",1994-01-17,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02565","AX-GR",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-44291","BX-RA",NA,NA,"Aceitillar","25-Jan-96","","","","","","","","C","","","","",1996-01-25,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-43862","XY-BP","AHY",NA,"Aceitillar","9-Mar-93","","","CS","S","S","S","S","","","","","",1993-03-09,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1521-02572","AY-XY",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1511-43433","X-R",NA,NA,"Aceitillar","19-Nov-92","C","","","","S","","S","","","","","",1992-11-19,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44040","XR-YP","AHY",NA,"Aceitillar","24-Jan-93","","C","","S","CS","","S","","","","","",1993-01-24,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44254","XW-YG","AHY",NA,"Aceitillar","28-Jan-95","","","","","","","C","","","","","",1995-01-28,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-44027","XY-YP",NA,NA,"Aceitillar","20-Jan-93","","C","","","S","","","","","","","",1993-01-20,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-82653","YX-YB",NA,NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44036","XP-YP","AHY",NA,"Aceitillar","23-Jan-93","","C","","S","S","","S","","","","","",1993-01-23,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1521-02571","RX-RG",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-44261","GX-GW",NA,NA,"Aceitillar","29-Jan-95","","","","","","","C","","","","","",1995-01-29,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-44035","RX-YP","AHY",NA,"Aceitillar","23-Jan-93","","C","","","","S","S","","","","","",1993-01-23,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-44101","RX-AY",NA,NA,"Aceitillar","22-Jan-94","","","","","C","","","","","","","",1994-01-22,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1521-02570","AG-XY",NA,NA,"Aceitillar","16-Jan-94","","","","","C","","","","","","","",1994-01-16,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1591-44141","GR-RX",NA,NA,"Aceitillar","3-Mar-94","","","","","","C","S","","","","","",1994-03-03,"res","Stolid Flycatcher","R","DF",NA,"B1"
"STOF","1591-43962","GY-GX","AHY",NA,"Aceitillar","10-Nov-93","","","","C","","","","","","","","",1993-11-10,"res","Stolid Flycatcher","R","DF",NA,"B2"
"STOF","1521-02600","AX-RY",NA,NA,"Aceitillar","22-Jan-94","","","","","C","","","","","","","",1994-01-22,"res","Stolid Flycatcher","R","DF",NA,"B1"
"WOTH","1511-43423","X-R",NA,NA,"Aceitillar","19-Nov-92","C","","","","","","","","","","","",1992-11-19,NA,"Wood thrush","M","EF","I","B1"
"YFGR","Feb-95","X-",NA,"M","Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Yellow-faced Grassquit","R","SF","G","B2"
"YFGR","2110-81080","X-","AHY","M","Aceitillar","31-Jan-97","","","","","","","","","C","","","",1997-01-31,"res","Yellow-faced Grassquit","R","SF","G","B2"
"YFGR","Feb-93","X-",NA,"F","Aceitillar","22-Jan-96","","","","","","","","C","","","","",1996-01-22,"res","Yellow-faced Grassquit","R","SF","G","B2"
"ZEDO","1443-32937","X-",NA,NA,"Aceitillar","17-Jan-95","","","","","","","C","","","","","",1995-01-17,NA,NA,NA,NA,NA,"B1"
"ZEDO","1533-11202","X-",NA,NA,"Aceitillar","2-Feb-97","","","","","","","","","C","","","",1997-02-02,NA,NA,NA,NA,NA,"B1"
